time_min,saxs_index,dls_index,sim_frame_index,sim_frame,saxs_distance,dls_distance,combined
10.0,0,1,1,1,0.013834596960652572,0.3940617173555875,0.3940617173555875
20.0,1,3,2,2,0.012524778067984623,0.30344627654401507,0.30344627654401507
30.0,2,5,3,3,0.01528036332622228,0.38555435460855625,0.38555435460855625
40.0,3,7,26,101,0.020949828006213096,0.3270540424735136,0.3270540424735136
50.0,4,9,29,142,0.02587550485693352,0.3699777118666371,0.3699777118666371
60.0,5,11,38,263,0.024108051123136784,0.806235068217626,0.806235068217626
70.0,6,13,40,290,0.028203377408167796,0.7487385223957397,0.7487385223957397
80.0,7,15,49,412,0.025224058728404733,0.7655846959571537,0.7655846959571537
90.0,8,17,52,452,0.027793722101389376,0.7771649921373079,0.7771649921373079
