time_min,saxs_index,dls_index,sim_frame_index,sim_frame,saxs_distance,dls_distance,combined
10.0,0,1,1,1,0.01415425446172473,0.4035570135566082,0.4035570135566082
20.0,1,3,2,2,0.01304988538777039,0.29676251289784944,0.29676251289784944
30.0,2,5,21,34,0.028012290973779556,0.3789070415378818,0.3789070415378818
40.0,3,7,23,60,0.039574770392886684,0.3206941494266434,0.3206941494266434
50.0,4,9,24,74,0.033947834936189504,0.35200831703521324,0.35200831703521324
60.0,5,11,54,479,0.043955780752238036,0.7166793035713708,0.7166793035713708
70.0,6,13,57,482,0.05096210892817358,0.7476378789437818,0.7476378789437818
80.0,7,15,69,494,0.038556847814414034,0.7256992309030582,0.7256992309030582
90.0,8,17,74,499,0.04159787507251361,0.7588819551709636,0.7588819551709636
