time_min,saxs_index,dls_index,sim_frame_index,sim_frame,saxs_distance,dls_distance,combined
10.0,0,1,0,0,0.014398248895416563,0.7188233274812179,0.014398248895416563
20.0,1,3,8,8,0.011025481987610991,0.37450805320725306,0.011025481987610991
30.0,2,5,10,10,0.008069687600136531,0.38746120604922074,0.008069687600136531
40.0,3,7,11,11,0.007551287834275806,0.41170028280322435,0.007551287834275806
50.0,4,9,12,12,0.005454145122029963,0.4328371161951903,0.005454145122029963
60.0,5,11,14,14,0.004862187650956722,0.838270302394466,0.004862187650956722
70.0,6,13,16,16,0.005181067923932724,0.8379588622728937,0.005181067923932724
80.0,7,15,17,17,0.0057806149731469995,0.8731047119257336,0.0057806149731469995
90.0,8,17,19,19,0.008708496356714527,0.8444168905336453,0.008708496356714527
