time_min,saxs_index,dls_index,sim_frame_index,sim_frame,saxs_distance,dls_distance,combined
10.0,0,1,1,1,0.013252451402282366,0.40767796239711573,0.40767796239711573
20.0,1,3,2,2,0.012638939729917363,0.3314746176285644,0.3314746176285644
30.0,2,5,18,18,0.00907893979231917,0.36521973022365395,0.36521973022365395
40.0,3,7,23,60,0.028886443035336672,0.34983635434845256,0.34983635434845256
50.0,4,9,27,114,0.033440854649365616,0.38923361719992866,0.38923361719992866
60.0,5,11,28,128,0.04432285942888946,0.7634037447339921,0.7634037447339921
70.0,6,13,29,142,0.03827235340674201,0.7176809803070023,0.7176809803070023
80.0,7,15,30,155,0.0261084840012721,0.6914496800967052,0.6914496800967052
90.0,8,17,41,304,0.03805707196118,0.7789069969531643,0.7789069969531643
