time_min,saxs_index,dls_index,sim_frame_index,sim_frame,saxs_distance,dls_distance,combined
10.0,0,1,10,10,0.014153574056605228,0.36739200635588243,0.36739200635588243
20.0,1,3,16,16,0.009358823156192343,0.3335898391416986,0.3335898391416986
30.0,2,5,19,19,0.007154555721781423,0.3941645586623401,0.3941645586623401
40.0,3,7,20,20,0.00668752654765761,0.3825984030801349,0.3825984030801349
50.0,4,9,24,74,0.022204992459519405,0.3529677509024243,0.3529677509024243
60.0,5,11,28,128,0.034220163643203474,0.7613322919800832,0.7613322919800832
70.0,6,13,46,371,0.05312025772546841,0.7090235282261663,0.7090235282261663
80.0,7,15,53,466,0.039207066936188056,0.7168321499158313,0.7168321499158313
90.0,8,17,65,490,0.03831591910684185,0.7696322729589842,0.7696322729589842
