time_min,saxs_index,dls_index,sim_frame_index,sim_frame,saxs_distance,dls_distance,combined
10.0,0,1,1,1,0.01593999380853582,0.37888368317106147,0.37888368317106147
20.0,1,3,9,9,0.009147510199682218,0.283324755531208,0.283324755531208
30.0,2,5,11,11,0.00891946350129415,0.35039934244969323,0.35039934244969323
40.0,3,7,12,12,0.007107063949659466,0.35226363060770105,0.35226363060770105
50.0,4,9,25,88,0.02787007709369757,0.3611202205039471,0.3611202205039471
60.0,5,11,40,290,0.04434374208434129,0.7306013918444461,0.7306013918444461
70.0,6,13,63,488,0.049844519722583025,0.7433380620893439,0.7433380620893439
80.0,7,15,71,496,0.043398805795095204,0.736621473861367,0.736621473861367
90.0,8,17,74,499,0.04244262925200964,0.772356944246266,0.772356944246266
