energy (micro) eV,q=0.3,q=0.5,q=0.7,q=0.9,q=1.1,q=1.3,q=1.5,q=1.7,q=1.9
-119.6,0.5034338272225285,0.7400624537601785,0.938855722442966,1.0920333808373053,1.231042002517592,1.3948793264996517,1.5456020412862113,1.720434388066761,1.9223642021859895
-118.8,0.5292567576082533,0.786978701768029,0.9507068866414828,1.1191738661849953,1.260619199135769,1.428625808263843,1.57541492276991,1.7489198374474892,1.9472966482876088
-118.0,0.5605930814507308,0.8448157347935084,1.0069570675275648,1.1780795643135182,1.3276259181777386,1.5044126520397565,1.6445041085826704,1.8122108601074016,2.0025967253505192
-117.2,0.5607007471156974,0.8614966498513724,1.0805588432942752,1.2386783905067609,1.3944447896848677,1.5809397381901182,1.7157951902438848,1.8730644505065959,2.054582809375082
-116.4,0.5515288306725821,0.8817876756928544,1.0993338826480163,1.2789648999593224,1.4428710804556173,1.6334703383149194,1.765337507865033,1.915387142690698,2.0876862430472243
-115.6,0.5473191577025254,0.8915111709846565,1.0873592581506064,1.283088403273014,1.4555802344670175,1.6467929511073995,1.7818157010460405,1.9310695491401393,2.0971346367613983
-114.8,0.5360103560039392,0.895480898404053,1.076154504574875,1.2568281834549164,1.4241662357337614,1.6123970274689867,1.7500055989823227,1.900947110479023,2.0703398794465957
-114.0,0.5304402810993603,0.8821843280203379,1.0371917549506513,1.2032992205139759,1.363299762029873,1.529424741188863,1.6631461654330655,1.8201048756228295,2.002150811282431
-113.2,0.5482693456463883,0.8349818905694504,0.9784650298302391,1.1238475655674658,1.2794823512518583,1.418340859574112,1.5508794404008528,1.7185596366742446,1.9158591413190782
-112.4,0.5380573166060993,0.8023806016133549,0.9353774987876289,1.0495937096574104,1.1895980846491392,1.3198843632082586,1.4572285496311856,1.6345065700341792,1.8443627370442963
-111.6,0.519110938657407,0.7846637402634168,0.9150485651987782,1.0118414437521646,1.1281133083469492,1.2626764015908474,1.4032626875507828,1.5852829742063936,1.8043203889175734
-110.8,0.5392317070243208,0.7806191538526794,0.9061341004599102,1.0004294919024894,1.1040156100441159,1.2456054916674275,1.3839997015197265,1.5678208465183998,1.7946665072179795
-110.0,0.561498157129859,0.7741124120291019,0.9071134949890982,0.992090696808492,1.102471854550761,1.2469405082361302,1.3832915797055352,1.5678148919147392,1.8008900905923815
-109.2,0.5470186495798808,0.7546556319812917,0.9139349495330431,0.9950369501077045,1.1130190458391247,1.2528645861872574,1.3897879746852029,1.571779315368407,1.8061717885858788
-108.4,0.5227644027164026,0.7464541412025828,0.9241583850880941,1.0145807043332928,1.1350417955606154,1.2684346146917493,1.4050237389496918,1.580135549698486,1.8107413025384134
-107.6,0.5203422369597372,0.7608824107117751,0.9265527323421846,1.031916017377633,1.1689036919481544,1.2963680378808047,1.4344395140758452,1.6043992961190126,1.8314576393791533
-106.8,0.5189838995372791,0.7851332628275769,0.9299716486434608,1.0512868327195073,1.201844301767621,1.3300191346131212,1.4743323272798143,1.6491022217822047,1.8780234923202586
-106.0,0.5142708164787939,0.7723047012285348,0.9445478476761672,1.072305451094199,1.2218794463110856,1.3622200702274894,1.5138675219825237,1.700773122822571,1.9391800163379922
-105.2,0.5022212287787656,0.7670810612999351,0.9423678156728582,1.0824438169621087,1.2356463001672735,1.390498871990579,1.5507055541991324,1.7485539913889803,1.998096551768928
-104.4,0.48323249975412835,0.7962143338681834,0.9317599397405727,1.095497782567701,1.2524264531838492,1.4249598245274377,1.594981729984787,1.7986677553516452,2.0513017476680115
-103.6,0.4778075522582891,0.8001796365896401,0.9334944519988957,1.1179372557175495,1.2797134635285656,1.473159345350942,1.649478888876289,1.853217260000614,2.101605167736288
-102.8,0.49644660054799344,0.7987569582728207,0.9466400672249462,1.1347393114229716,1.3200189888686167,1.519871439395194,1.6993240093670323,1.8990999475204713,2.1434598850077835
-102.0,0.5146837747005018,0.8175310820864486,0.9731153012386718,1.1475605074535344,1.3531458360698738,1.545526553671335,1.7267010485114085,1.9211750202565707,2.165304437668231
-101.2,0.5380511862969718,0.8318965048767419,1.0085764542437292,1.1681423399184254,1.3633755700106458,1.5496509827434148,1.7322746447266195,1.9211132539459805,2.16521900499885
-100.4,0.5611235663519759,0.8397333977291267,1.0311251244952897,1.1883566543478863,1.3665374085708435,1.5525512293894284,1.7337701523921667,1.916379354838374,2.154950864328487
-99.6,0.5612263401712013,0.8450710266531392,1.0234751535593754,1.194001412988508,1.3710911375299617,1.5602904634500767,1.7343961239784857,1.9111416566489952,2.1409687529605197
-98.8,0.5515503202691666,0.85071369100728,1.0143223539558512,1.1871549798820036,1.3691842332757873,1.5569459651993218,1.7232949642078064,1.8956153061823116,2.121559447761189
-98.0,0.5422968745480706,0.8513587921201019,1.0262330466424252,1.1725916824628735,1.3614756491960502,1.5437084611126066,1.7080034202884469,1.8773209246012252,2.1045084718626157
-97.2,0.5566969193756981,0.831899618212174,1.0310645496325053,1.1669667325102442,1.359455061423262,1.5394725758713084,1.706679161251892,1.8747910689362324,2.1030525026796143
-96.4,0.5670771926406792,0.8044266665477199,1.0253967356719678,1.174778403255052,1.3693369984275785,1.5500012700104435,1.718692123356328,1.8885913077903038,2.1167422113061427
-95.6,0.5578248277818494,0.7880109878431337,1.0277648562959927,1.1780642249157778,1.3764888994610478,1.5634330394797575,1.729346947451818,1.9039542537987566,2.1323414764375226
-94.8,0.5762227832453333,0.7919016977762752,1.0274432541167204,1.1830422090715251,1.376249651389838,1.5696735271031406,1.7312365620432666,1.9106753929361506,2.141034433709752
-94.0,0.6060572421374021,0.8230244453451497,1.0300794534454196,1.1866398530811875,1.3776271154219302,1.5699025329225624,1.7322725734492392,1.9141709847672737,2.148278116929282
-93.2,0.5733772250363417,0.8339606643943187,1.0324819119229223,1.1749275084954085,1.3803999042165473,1.5713277047732344,1.7426710820903597,1.926500370959643,2.1650443415261194
-92.4,0.527289619938217,0.8033477209244579,1.0240087342234472,1.1584552354744193,1.3802698812005227,1.5732602089108378,1.7570417894046895,1.9454109815500125,2.1908684240171605
-91.6,0.5338160051017068,0.811759152254431,1.0146261036898898,1.1536113625710938,1.3770391302544394,1.5692264827380957,1.7646460284133498,1.9604853918728227,2.217978774399788
-90.8,0.522918626749066,0.8571067005728484,0.9967272511428987,1.1652378875829683,1.3759084603937315,1.5647057373026172,1.7707801071408307,1.9764454250147054,2.2467235809465853
-90.0,0.5215612965134814,0.8659071847410087,1.0009595546537375,1.1893630082158249,1.387187458509915,1.5777823452655355,1.7872698609494184,2.002615015583154,2.2784355573111306
-89.2,0.5576378594544025,0.8504215183047248,1.0438605349114074,1.218067097728893,1.4088685838316395,1.6066574431091132,1.8092328051716076,2.0288792474801762,2.3025173009356332
-88.4,0.5785327094680853,0.8451275223379406,1.0826071179159675,1.235670586413692,1.4186952270585738,1.6228011453176656,1.817532161776488,2.0348463274796904,2.3046355210764493
-87.6,0.5820368764125445,0.8448623810533231,1.089457312664958,1.2308332726267264,1.4087091112476895,1.6150379607818957,1.8040370144459899,2.019461615770474,2.287773556560949
-86.8,0.5578347218749085,0.8396325605963523,1.0738036597952543,1.213184707177776,1.392459627373021,1.6015560252906615,1.7882536902729393,2.005505575629084,2.2755084160121726
-86.0,0.5422419529771606,0.8459453616172034,1.058246395782246,1.1983489079269556,1.3866765517903845,1.601480769218504,1.7903169641908747,2.0105367012877795,2.28506045750273
-85.2,0.5790129199936201,0.8675154939990921,1.0462676484650524,1.199880958766589,1.394012192714284,1.6171454198140875,1.809207011095361,2.0329875870943215,2.312169834413448
-84.4,0.5899220245056688,0.8563754578242362,1.0431027468017917,1.2107678976237022,1.402971245886433,1.6337081067142403,1.83519771284302,2.0619426181415452,2.3428524041279353
-83.6,0.5291148986182858,0.8314717089105762,1.0453708774763961,1.2109002095271995,1.4073588928405367,1.6389166191389075,1.8516405720420688,2.0806693811043293,2.361712674791764
-82.8,0.5055660750392786,0.8467189094969936,1.0512800251367767,1.200494200672388,1.4001176915533928,1.6255465478593993,1.8409158188886858,2.074271424024714,2.3585113638393627
-82.0,0.5415229027007553,0.857905858242885,1.0483981348757776,1.1803221536129096,1.3758317162216946,1.5883415246927464,1.8031009678507257,2.044789674900091,2.337315979335993
-81.2,0.5572879566702295,0.8437775246031471,1.02412335947068,1.1546065858006287,1.343557219328888,1.545740630179113,1.761948844748298,2.012892754076686,2.3166947241964935
-80.4,0.5748853345859023,0.8367515809074576,1.000846212503912,1.1445551698941399,1.3238156300181685,1.5277510614151006,1.7460665956459172,2.005622843974257,2.3185769634876734
-79.6,0.5813385534563353,0.842453866233907,0.9996638457613547,1.1630037120966534,1.3406017316411991,1.5497797275680985,1.770985022324432,2.0369001087590233,2.352026974226632
-78.8,0.555818763638323,0.8349815468643385,1.0152388092596618,1.1966936801957575,1.3891053195326681,1.6066456881476747,1.832653308527427,2.0965410087661347,2.407906106526912
-78.0,0.5457097772209966,0.8097462859917816,1.0259279041863407,1.2279524185541353,1.4415669684013288,1.6740022756630921,1.9061261275709793,2.163842469926696,2.47077465786361
-77.2,0.5131830956267823,0.8087059595256578,1.0420495043253926,1.2618374052254544,1.4884854667772502,1.7331930153943633,1.9742929283030948,2.230446503090179,2.5368639904023036
-76.4,0.5036252665120529,0.8377692547971644,1.074475248509451,1.301260433840934,1.535725716186374,1.7935078941652542,2.046644434135568,2.307393547794454,2.616149934393103
-75.6,0.5643520738653844,0.8800239579633136,1.1129996765241237,1.346702186936736,1.5972816374835457,1.8698496267226385,2.1347959723507173,2.402980658883897,2.711640896361081
-74.8,0.6037285800541056,0.9156975738392786,1.1556149891465377,1.407322732622468,1.6787014891519116,1.9579772996926033,2.2336725026506894,2.5056025461706017,2.808722934101385
-74.0,0.6231096905065648,0.9208907605571758,1.192962705406469,1.4700171406123432,1.7607684054858912,2.0438603202479433,2.3312583532149618,2.5999434579124054,2.8906146593955184
-73.2,0.638938424528643,0.9272454864070919,1.225640642690785,1.5192754823653587,1.8183829467788495,2.109565332734741,2.406973925113663,2.6687235477290763,2.9442879259012904
-72.4,0.6207041537193433,0.9489790974228355,1.2522031041198214,1.55164205169169,1.8405859772533495,2.135341792416091,2.4331295169162077,2.690885569245592,2.959036128896936
-71.6,0.5823811276030112,0.9618878635425248,1.2543969864561577,1.5550642368992902,1.833746733060491,2.123374222499369,2.4132744256319136,2.672861321514117,2.94359603528696
-70.8,0.541960325876768,0.9644307035219752,1.2400624204602428,1.5334375593991525,1.8102798884685445,2.0969603412675464,2.379947206248026,2.6452424906430614,2.922601078779908
-70.0,0.5316104362305808,0.9482811623202969,1.2381697696747447,1.5025025864449977,1.779330237951945,2.0671381997234364,2.3482742596723893,2.619440350304577,2.9051565754029753
-69.2,0.5722790732968183,0.929248675049446,1.2371279564518942,1.4664896561762892,1.7452502106289391,2.031874757603731,2.3094225648621123,2.5827118845270256,2.8789287757746274
-68.4,0.588667344864442,0.9364350230267721,1.2085277122592135,1.4373171549106394,1.7126881034691277,1.993956535188886,2.2599440986925474,2.531777921789449,2.8376993142196296
-67.6,0.5654338287480766,0.9499384136037994,1.1805479151964966,1.4182895540576552,1.687567833517378,1.962243629235607,2.2174388743562217,2.4881113882664248,2.799648380126109
-66.8,0.5743144736162649,0.9348503133272257,1.1731880032350852,1.4048081888118387,1.678648039889098,1.9500018875818397,2.2063550778403207,2.4781850418786355,2.790115987416625
-66.0,0.5947319042634787,0.9207910165414334,1.1751009974573876,1.4088554869827983,1.68841446180511,1.9649405173174577,2.2294022219432845,2.503248014888041,2.812239534771467
-65.2,0.5995739664566521,0.9261077795541816,1.177864790392771,1.4259407970523337,1.704150633741734,1.9942359921872193,2.262358828926682,2.539450139142439,2.847750924748806
-64.4,0.618022616688117,0.9274297925296634,1.1823324240892006,1.4424376048340466,1.7232327167721326,2.0206327997034976,2.290197428707209,2.5726330296918904,2.884487643106734
-63.6,0.6264956764422588,0.9321963356861624,1.1928355944681535,1.4608263415975746,1.7474987430561126,2.0481317186909562,2.325143835290472,2.61397525304276,2.92973000739747
-62.8,0.600882013329742,0.936841138634959,1.2076079753538833,1.481334221491952,1.7728590251483622,2.0906530988227443,2.378655549537928,2.6746931682970696,2.9940128217061446
-62.0,0.5756290351176895,0.9362056208623251,1.2355990615837833,1.5028572331889414,1.7998599356373792,2.1397014179265073,2.4403219673632575,2.7448021031879883,3.07167086793585
-61.2,0.5588827089644853,0.9262100212342773,1.2421466097156884,1.5164520528236203,1.824208561693053,2.176275846603452,2.4938272361176215,2.808874040413702,3.147077130530563
-60.4,0.5617096422045142,0.9020037845502417,1.211098571717437,1.5084425596411548,1.8436188198699965,2.2034261542212663,2.5343057285509536,2.860541914667322,3.2087353718677707
-59.6,0.5820961952278392,0.8993070231579318,1.203348908662301,1.5000017792120688,1.8620953494958215,2.22759580320053,2.5629462827549006,2.8979034853779644,3.252073501124766
-58.8,0.5670177438403325,0.9172320232924881,1.2482588568500006,1.521258638690833,1.885208494650644,2.249237035874575,2.5831765997963836,2.92192580781016,3.2801660701021675
-58.0,0.5634276496785694,0.9346081726732949,1.3022513506159592,1.558914512409135,1.9152781694276675,2.272319410479275,2.6041642992088834,2.9425449477366357,3.307036953423822
-57.2,0.6204205806091652,0.9711996286151352,1.32130090784581,1.6038889463835622,1.9524914530576025,2.307528521670636,2.6417730686148664,2.9811569617852487,3.3539683217192713
-56.4,0.6595660880515268,1.0064699262399408,1.3355606087598497,1.6647317396270647,2.0052742631400133,2.3702265753411083,2.710182868808801,3.0544497896803344,3.4334527081871986
-55.6,0.659470682097956,1.0212312626885585,1.372806551103244,1.7227601564358181,2.079444907748452,2.4555163336283083,2.803741076384605,3.154427963450992,3.536952319948481
-54.8,0.6673804257431936,1.040965950488164,1.4124934878811817,1.7619596363993653,2.151154049351776,2.5328525364144623,2.894553053046029,3.2550531130041582,3.6434675949196875
-54.0,0.6766934895447743,1.0597758909692832,1.427632525004399,1.7766427277048389,2.1835891907026674,2.576182630064235,2.9582011802142816,3.337841525293027,3.7378698833756956
-53.2,0.6655123879624136,1.0641716301054869,1.4174949210449221,1.7657320131543501,2.180193281567173,2.588130137566434,2.9937790650197953,3.3993830401794596,3.812361853272907
-52.4,0.6787476641902045,1.0575034262033982,1.4112885478703299,1.7493700121468094,2.1671060082800215,2.589998784485177,3.0151335859306903,3.440338993555869,3.8601016404974002
-51.6,0.7120151090405549,1.0502585371997863,1.4077335129829434,1.7445755332934063,2.166300301671437,2.599980530136568,3.031134708212297,3.461490716801046,3.8796527664217018
-50.8,0.711222887971614,1.0540698199124023,1.4109281013674682,1.758476072527006,2.181940505231887,2.6149852322403557,3.0383961689528243,3.4643019498290184,3.8784937006412403
-50.0,0.6922070675913807,1.0543307773635637,1.4368745152007736,1.7769185898673787,2.1894062019102307,2.6174017316261775,3.0311653015972526,3.451028562646583,3.8662531215480445
-49.2,0.6732505385700596,1.0477341857493447,1.4393072648103167,1.7738596264262099,2.177836269439441,2.601064913534237,3.0096860861940535,3.4271164670475236,3.847546237269229
-48.4,0.6476728970448147,1.0370974067555967,1.3949272707285105,1.7543079733766853,2.158871852507624,2.57571021988017,2.9807011793817777,3.4016283253707815,3.8275733260112776
-47.6,0.629859720385097,1.0229827449474878,1.357876712044772,1.731609120963703,2.1393396759639844,2.5529548521130496,2.9572134356665667,3.3867320478654164,3.8194570916661834
-46.8,0.6369492314836508,1.016432283739586,1.3447854788687321,1.7131616762033157,2.120915859908451,2.5413424449344686,2.9543155601003903,3.396019045822682,3.837016119241712
-46.0,0.6461093921635909,1.0193987442038501,1.3406774556271535,1.7096943748115379,2.116651112761728,2.5507515073372504,2.9773974942321706,3.4337087019911303,3.882719905056127
-45.2,0.6745474046184741,1.023770386866945,1.3501014153814874,1.7328222815000118,2.144805900804432,2.591534168565947,3.02858220801535,3.4966996177526344,3.954040373325607
-44.4,0.7155396831135656,1.0471637131650724,1.393781955145603,1.7971494830184005,2.224457813731775,2.685523027381848,3.130835371452768,3.6029807327223726,4.065177297907356
-43.6,0.6975721774886684,1.0940276869087269,1.4946458337527984,1.909566676702163,2.3789401991547194,2.8602961169670458,3.3213993024633783,3.7899968452121486,4.245335061828901
-42.8,0.6733021631604577,1.1516652214955383,1.6255801574303155,2.0761273194588807,2.6088089757602266,3.125226384192588,3.6101076302327515,4.068450553868909,4.50303411480306
-42.0,0.6950231958838972,1.2205508992672374,1.7549703302415574,2.2823998173486246,2.8696369190367013,3.436177814229713,3.9383151479666094,4.384608726450558,4.793194034809395
-41.2,0.7098200172257217,1.2786623462394069,1.8605464393470286,2.4500831167434654,3.074364758628096,3.6892970651937516,4.2006223215130545,4.643128377017848,5.036747980877707
