energy (micro) eV,q=0.3,q=0.5,q=0.7,q=0.9,q=1.1,q=1.3,q=1.5,q=1.7,q=1.9
-119.6,6.649215294342073e-05,0.00010254198120924915,0.00013532431239223944,0.00016880120055675824,0.00017455919690479907,0.00021000265192400676,0.00023815628355719162,0.00027196390553769204,0.0003327554268419362
-118.8,6.827442017453146e-05,0.00010905207303397339,0.0001348245178833791,0.00016313933302266036,0.00018895654486783412,0.00020907620457105656,0.00022829716580190614,0.0002717197956661766,0.0003242300769040115
-118.0,6.987348460346634e-05,0.00010864889113530173,0.00015030781943164306,0.00017404167054133824,0.0001852288000125835,0.0002226747395631205,0.00025026817860598455,0.0002828504512173881,0.0003438440744139742
-117.2,7.308290159143748e-05,0.00012476754739973464,0.00014561205899047775,0.00017767490094659145,0.00020446429991885753,0.00023881743607172544,0.00025190531119359836,0.0002918969992850593,0.000346890483884662
-116.4,6.80690451154169e-05,0.00011324339958377693,0.00015709502484935562,0.0001800723393704594,0.00020459362778769746,0.0002394362211251599,0.00026058250619313676,0.00029652459121153843,0.0003483934687473312
-115.6,7.02747487467302e-05,0.00012415108644038992,0.00015196437285765156,0.00018002144202909612,0.00020359694732611898,0.0002460604692528899,0.00026822162330729745,0.00029780100991440316,0.000350590204699251
-114.8,6.389418271246982e-05,0.00012373706599824865,0.00014587888312183985,0.00017609740530406007,0.00020472930615324665,0.00023949940781971493,0.00025596554747683414,0.0002920727414792275,0.0003431729031085621
-114.0,7.165120060083265e-05,0.00011872613246795471,0.00014527383996952738,0.00016771951899849868,0.00019702156615908112,0.0002251691042720774,0.00025056264560918077,0.0002847412927699775,0.0003368323904117524
-113.2,6.679215288809312e-05,0.00012082802517119834,0.00013835101214505391,0.00016119061460148745,0.00018833528917316404,0.00021766300695589785,0.00023533144598626303,0.00026691366642629655,0.00032507274211688745
-112.4,6.929364518078942e-05,0.00010900683445687586,0.00013510644468432362,0.00015350535216710024,0.00018227589782074134,0.000198707391291544,0.00022245627188246823,0.00025966772775374956,0.0003134469593685393
-111.6,6.998804460586941e-05,0.00010933426648504987,0.000130002334345124,0.00014956024363176046,0.00017027369100624772,0.00019735933597860573,0.00021643718504854077,0.00025052719297677,0.0003088644911083675
-110.8,6.820546218941876e-05,0.00010959482179439288,0.0001336588069180062,0.0001495318726576015,0.00016662999227052628,0.00019495987271754412,0.00021366681969411827,0.0002466777514189219,0.00030777182806490135
-110.0,7.500006185417904e-05,0.00010044563372026447,0.00012978203605800123,0.00014497171294868273,0.00016688633895328242,0.00019480184494961698,0.00021061499041417252,0.00024433675989646796,0.0003080051807518757
-109.2,6.754103858907117e-05,0.00010720883820380822,0.00013423013382675428,0.00015318559259415055,0.0001687951759267281,0.00019715080351759946,0.00021159994567163944,0.0002480066309724668,0.00031062425553440566
-108.4,7.347277888079142e-05,9.380149159870828e-05,0.00013676963893898616,0.00014712896178619914,0.0001770823932736613,0.00019795168460746523,0.0002146481329800556,0.0002456187239308469,0.0003087539995556257
-107.6,6.183974183479986e-05,0.0001116505326193955,0.00013232610479859858,0.00015768819957268253,0.00018288124998694293,0.00019641335535570202,0.0002189119588212334,0.00025760958429363063,0.00031365248771124144
-106.8,7.230908666234518e-05,9.94486430821981e-05,0.00014064605205724336,0.00015447907267444937,0.00018249741367567726,0.0002009755705758909,0.00022223563206088257,0.00025764869668753755,0.0003167909095026704
-106.0,6.199671180145133e-05,0.00011065913629297587,0.00013128900656690764,0.00015779470113345712,0.0001906787660201664,0.00020853889894267887,0.00023185431255776649,0.00026513856028332375,0.000331518004547164
-105.2,6.836228713840024e-05,0.00010648646784195285,0.00013763987518255002,0.000157618662627604,0.0001836960621813542,0.00020509986978123882,0.00023024962364678864,0.000269456522881842,0.0003309628484893606
-104.4,5.721781774956801e-05,0.00010891525836900417,0.00013057443822866668,0.00016422514883454651,0.00018454126207111495,0.00022061620347703741,0.00024056138101231404,0.00027503607339997814,0.00034682222157893185
-103.6,6.48428814145553e-05,0.00011050973699884935,0.00013036580292801302,0.00016116639313211423,0.00018863644625630922,0.00021799396380635266,0.0002424359815230756,0.0002822351603154096,0.0003421124489676226
-102.8,5.899956911659389e-05,0.00011417965640335098,0.0001305846074396705,0.00016497627997721958,0.00019514981575701086,0.00023061385496288771,0.00025403684401724663,0.0002891900191415502,0.0003578628587100085
-102.0,6.7832705290896e-05,0.00010890935736949589,0.00013560156851470973,0.00016220345244907918,0.0001966784312172691,0.0002295279001480622,0.0002539575173841321,0.00029037996179138347,0.00035305023958474754
-101.2,6.924878152645207e-05,0.0001166601620371001,0.00014226394424006364,0.00016758030534775765,0.00020334338640558335,0.00022880993106628878,0.0002622064994768371,0.0002887759298230971,0.0003608460454870668
-100.4,7.091922704783842e-05,0.00011226781492218964,0.00014325683179235532,0.00016529973976718484,0.00019827724689535704,0.0002306629769605123,0.00025755492170196357,0.00029090483139213806,0.000356449742593963
-99.6,7.423644096468829e-05,0.00011697597640450187,0.0001430013375815007,0.000173332261863242,0.00019672520832422226,0.0002259210771408464,0.000259624291486798,0.0002886119917583195,0.00035421827263091275
-98.8,6.905230977325196e-05,0.00011645864239913358,0.00014490204640308616,0.00016833276088781688,0.00020102772965272683,0.00023179552634754582,0.00025349329579651123,0.00029010482015423143,0.0003543949721498012
-98.0,7.194344207616498e-05,0.00011739755709607827,0.0001443004395633259,0.00016387876980373593,0.00019327058428560473,0.00022414625509109556,0.00025594549296751494,0.0002881521267033831,0.0003495439202575592
-97.2,7.19775541991992e-05,0.0001124366096425136,0.0001464673195798696,0.00016967384694465033,0.00020335678927044468,0.0002308782104687463,0.0002540904657069888,0.0002850254149786959,0.0003501229213013984
-96.4,7.16742369494869e-05,0.00010891380687411648,0.00014978924214569233,0.00015924621866649462,0.00019780500538026365,0.0002268392758445163,0.0002604104768323553,0.0002902605149138693,0.00035271409174292647
-95.6,7.581539271548874e-05,0.00010280808938141526,0.00014460492254919925,0.0001708223790268838,0.00020121902226582944,0.0002382151999247912,0.0002580721160096852,0.0002886234529152012,0.00035375862362537104
-94.8,7.661449836666359e-05,0.00010734083918893782,0.00014700313357612847,0.0001658627371173078,0.00020227626228941516,0.00023305752154099694,0.00025734283310645815,0.00029336601693540244,0.0003600537231167054
-94.0,8.1181612568236e-05,0.00011355352779828079,0.00015078759210022507,0.00016798419103480842,0.00019763092378815206,0.00023785060870711017,0.00025632007456376037,0.0002923294494140862,0.00036138620248664323
-93.2,7.255203771349585e-05,0.00011088012434640009,0.00014513752574550444,0.00016448236263968066,0.00020228146732693527,0.00023007246021626267,0.00025824011329514087,0.0002968392951282643,0.00036721693574021596
-92.4,7.795773999053396e-05,0.00011504337774825973,0.00015403232995957804,0.00016269225459075677,0.00020046923156819717,0.00023490541072090232,0.00026429099042235966,0.00029680194339317117,0.0003644857221259136
-91.6,6.336175061963594e-05,0.00011518322824200727,0.0001413761009638798,0.00016018279837120875,0.00020598470480579805,0.00022791667995117242,0.0002669881910867497,0.0002986860099818949,0.00037071929865815266
-90.8,7.098437415675508e-05,0.00011823351791159166,0.00013995378727301038,0.00016551011429692767,0.00019982312540405228,0.00023047968628610784,0.0002718391134495155,0.00030198518238100033,0.0003689887011196601
-90.0,6.992500357799184e-05,0.00012244870626676148,0.00014053092165265774,0.0001658007782240685,0.0002081372969917079,0.00023146941615139434,0.0002644785621368289,0.00030249274603282,0.00037700579935486884
-89.2,7.017809113741331e-05,0.00011791697535900587,0.0001403406752121008,0.0001739187954833532,0.0001992514477079466,0.00023341081249748008,0.00027234502692322137,0.0003087955243589289,0.00038339585085813614
-88.4,7.923215590304659e-05,0.00011464494121695496,0.0001575701207245408,0.00017143264783747757,0.00020716873022366515,0.00023862334014571735,0.00026686477787119314,0.0003095433833668075,0.0003823962190116209
-87.6,7.425110989827577e-05,0.00011419334492871211,0.00015243281209395635,0.00017630340957217925,0.00019847256441603989,0.00024016246237154286,0.0002623288941121095,0.00030671423356392377,0.0003778220168461252
-86.8,7.35955528558793e-05,0.00011358155295323177,0.0001628091393562399,0.00017116950071021424,0.0002003681819516945,0.00023570628111666044,0.0002697405641409018,0.0003054439836539124,0.00038156342601152404
