energy meV,q=0.3,q=0.5,q=0.7,q=0.9,q=1.1,q=1.3,q=1.5,q=1.7,q=1.9
-3.2803637639085204,0.1884408749892455,0.3600771408202704,0.4596941058382849,0.500996325487124,0.516502329640995,0.5248625264852163,0.5327165723295657,0.5421045233261256,0.5531778182186882
-3.2795409989815307,0.18672284230205577,0.3482641562126886,0.4364279746610264,0.4784293380406373,0.5038107989804739,0.5249600623812497,0.5459827874704802,0.567062159626891,0.5869275465331498
-3.278718234054541,0.18150440029041578,0.34293781939725937,0.4330280940244965,0.4743542481403173,0.4954671306721453,0.51171865170675,0.5288322165578027,0.5458092161560174,0.5614652632555843
-3.277895469127551,0.18612533833338296,0.34749736387328767,0.43639346122361716,0.48010499711943366,0.5082198386976978,0.5315097379160126,0.5516511178979698,0.5692730151942138,0.5825354476248574
-3.277072704200561,0.19112612833161213,0.356835813185398,0.44423049114460345,0.48145990674130806,0.5001466900178209,0.5131391561797316,0.5263080759025022,0.5415006683776777,0.5569008650664684
-3.2762499392735713,0.17843690886068847,0.3306944176232342,0.41019868780519375,0.44943382654329816,0.4792248082816759,0.5070577080620469,0.5321186031426259,0.5515420231402467,0.5643554848385111
-3.2754271743465817,0.17931854706549794,0.33925665734618526,0.43286922846370995,0.4793418456117497,0.5031925051247723,0.5168398337977622,0.5272420305160817,0.5373939142454667,0.5466549099591673
-3.2746044094195916,0.18436313966343545,0.34715899333949773,0.43846622083451614,0.4773007226310169,0.49054781122791613,0.49578717820835483,0.5035496668266558,0.5169305124801287,0.5325988347081982
-3.273781644492602,0.1839883091596927,0.3403611620485653,0.4210041618487736,0.45637272463451417,0.47743306124937374,0.4935397433270676,0.5079140476776826,0.5235616572975563,0.5391950252684001
-3.272958879565612,0.17898458833983247,0.33617866874352775,0.42302651005318403,0.46497249705213567,0.49286876637147403,0.5153128290801121,0.5324099462077907,0.546912596413055,0.5601017294876238
-3.2721361146386223,0.19018231787189244,0.3548821631964892,0.4445972084265961,0.48243759748726284,0.4968770543392138,0.5027984311800007,0.5086139534653478,0.5174538294448511,0.5275443147005807
-3.2713133497116322,0.18635285179207886,0.34779777190889954,0.43664890798185746,0.47941340761707124,0.502527595737661,0.5155691021930275,0.5241522780381636,0.5325995248783084,0.542140268907873
-3.2704905847846426,0.18482924626935326,0.34244529418873915,0.42665017672034466,0.46775773763796596,0.4946362666454451,0.5157642157965898,0.5337903032137485,0.5499787583008398,0.562520158209514
-3.2696678198576525,0.18271422971153356,0.34173863029298734,0.43046674050389183,0.4753457394081878,0.5039860726335995,0.5260455975655461,0.5433283299380183,0.5549337915889326,0.56038471547686
-3.2688450549306625,0.18374992440364926,0.34955363579337556,0.4453372468327522,0.49055034758985727,0.5136942700499465,0.5272255338818727,0.5372842158823612,0.5472079454053924,0.558255322415156
-3.2680222900036733,0.18670615998689294,0.34504615097398156,0.42711840871297313,0.4629396925350113,0.48467984713743467,0.5026344318056952,0.5190268918837122,0.5352903060152165,0.551116372227558
-3.267199525076683,0.18745497807631442,0.34927709434822407,0.4357680054531375,0.47565432580693034,0.5003735745466136,0.5199026722549056,0.5344412449634053,0.5437220824909242,0.5517771643778088
-3.266376760149693,0.19199425124055042,0.362213786703879,0.45621758344567875,0.49583024284836974,0.5104545932679754,0.5140916929074344,0.5128510006563091,0.5118020858711042,0.5153509107566325
-3.265553995222703,0.1819306504714722,0.34504869476789635,0.4389542470955067,0.4827258969154832,0.5037296984605862,0.5148867048897254,0.5211304471593978,0.5265036223817241,0.5345444315153753
-3.264731230295714,0.18618570897245132,0.35239141210856867,0.44605428543707304,0.4870759861127999,0.503948251881135,0.5099182491818026,0.5143904344344469,0.5253057344090049,0.5420313995717992
-3.263908465368724,0.18995890315593186,0.3590731948317622,0.45298528616051725,0.49328073390842364,0.5107427263518112,0.517653114309602,0.5173448081944458,0.5142828864310802,0.5147420299084768
-3.2630857004417337,0.18536071312463756,0.3475755638992131,0.43759604791501533,0.4790639761842259,0.4980474214512249,0.5043043738962432,0.5047338126312088,0.5070556101497997,0.5137351789419808
-3.2622629355147437,0.1820280750718571,0.33982851341597137,0.42731439198432686,0.46938057664579397,0.489898567668568,0.49855275258990583,0.5019368803947196,0.5043512318740433,0.508752861392242
-3.2614401705877545,0.1853779595091656,0.35189072578461955,0.4468376436343573,0.4864876692930326,0.4989197810548264,0.50307659772134,0.5072407141307844,0.5121182929828989,0.516725791971177
-3.2606174056607644,0.1961985490534527,0.36748657231197096,0.4614442129132792,0.5044289806263641,0.5259074694367856,0.5373658401245273,0.5425084070503158,0.5431366862066513,0.5427638436252169
-3.2597946407337743,0.18018555532983002,0.3413212063738251,0.4353811918200734,0.48364392467487005,0.5120723440153289,0.5309047176939019,0.5435081556267801,0.5519851465504111,0.5601559855253935
-3.2589718758067843,0.18402564500968466,0.34477176230743073,0.4320018354961093,0.47085357866791355,0.4925626920317877,0.5072036583933365,0.5176591332777657,0.5267928559372321,0.5362666777412866
-3.258149110879795,0.18453643883544796,0.3473266375350612,0.43493908924863467,0.4715664407342664,0.490279017426746,0.5019531308646674,0.5089286882812292,0.5138334536227522,0.5194760496520069
-3.257326345952805,0.19054027084878902,0.3577060517067473,0.44787015925317153,0.4839557902439824,0.49687354831327696,0.5016910931224208,0.5078040690474619,0.5188656831823376,0.5327224336899626
-3.256503581025815,0.1802839989743268,0.33843329472890016,0.42620025551513235,0.4664838033439572,0.4880800747382369,0.5034945720555165,0.5173996246900745,0.529831861806654,0.5383147188262221
-3.255680816098825,0.1829807962197423,0.3434404092884857,0.4310514460558408,0.4694611143843205,0.4884689015947682,0.49925948113779134,0.5069845631081854,0.5156613014770108,0.5256321015826781
-3.2548580511718357,0.18393127074407262,0.3438156637659435,0.43040266523938586,0.4690163535840097,0.48929539803883254,0.5023029652271455,0.511756341955435,0.5206785150864309,0.5290954291204057
-3.2540352862448456,0.18391838487679155,0.3471009484717195,0.437111332546622,0.4761736220198495,0.4939605789279426,0.5018356575805539,0.5065878068340489,0.5132764250709272,0.5216305632334876
-3.2532125213178555,0.18935526308347372,0.35500980794149245,0.4469517477743061,0.49146952963655866,0.5167356401091923,0.5305077202236423,0.5374708941435284,0.5428393329609411,0.5477213815948265
-3.2523897563908655,0.1908320462341933,0.3569819453599548,0.4447156088571478,0.48175230885695763,0.5001838233837268,0.5103390375984468,0.5159406957533855,0.5201865299593345,0.5255054233119307
-3.2515669914638763,0.1904829081543667,0.35761205146416836,0.4484694761530114,0.48878792235158874,0.5099277758415875,0.5225867429933096,0.5312985336003854,0.5379420923875677,0.5408848450967619
-3.250744226536886,0.18183869481694898,0.3449095793141404,0.43851161688303625,0.4805331837923684,0.49771105195895665,0.5052602371097156,0.5098497361136568,0.5139560130921045,0.5197354299676711
-3.249921461609896,0.1877899108504864,0.3508623367084424,0.4354818616672182,0.4666753692889618,0.4781816240656847,0.48504461826302947,0.4929910857194659,0.5028690331959433,0.5137090271970499
-3.249098696682906,0.1830991833764366,0.3425935660572417,0.42827581618120986,0.4656140962249933,0.48817790623925317,0.5068951386565493,0.5213546648863467,0.531871287014851,0.5414535509447589
-3.2482759317559164,0.182464575714193,0.3427335348696966,0.4311654430089352,0.4711211183787626,0.49137270846146436,0.5027590170240186,0.5107810352302726,0.5180684562556729,0.5247551844407924
-3.247453166828927,0.1859738885446664,0.34914427279520444,0.4378446887401325,0.47496706212791834,0.491648988710972,0.5007043771346009,0.5051148485915758,0.5073857326033421,0.512491743621813
-3.2466304019019367,0.18591257014689766,0.3507813483591216,0.4432216959815986,0.4834851268083737,0.5000997343066843,0.5072816474503651,0.5131917909225616,0.5205001503529122,0.5267882671989974
-3.245807636974947,0.18109537875857934,0.34067533085686974,0.4285786457367244,0.4669909289946023,0.48511458789195366,0.49508341400836364,0.5034675327002337,0.5123165061133753,0.5209600155723249
-3.244984872047957,0.18832589980344167,0.35381347801086643,0.4445071107147009,0.4854615958224909,0.5069941279738425,0.5178915822668001,0.5217658968162908,0.5219603019593817,0.519614081179038
-3.2441621071209674,0.186851914663236,0.35497417565239836,0.4506195578629747,0.4926805814433987,0.5090671411896687,0.5128011205628189,0.5114501456748682,0.5102002968407355,0.5126297469347012
-3.2433393421939773,0.1878943625067966,0.35246437361160665,0.4409396707253975,0.4783280372647452,0.49513248600788945,0.5036303411056092,0.5109874906790999,0.5196925001791055,0.5284282868323178
-3.2425165772669877,0.18314812209692977,0.34437390713292176,0.43514058332916833,0.48024646745579236,0.5072465603246498,0.524660243550683,0.534512729294401,0.5380540938478628,0.536009463934429
-3.2416938123399976,0.18584942802353271,0.3462440559709012,0.4308755797937925,0.46506535509351266,0.480147696357719,0.48935617449071606,0.49670386878013667,0.5021148976390745,0.5070376851104366
-3.240871047413008,0.18348595451851724,0.3430596928408786,0.4268864208109796,0.45860241297258164,0.46960348010005026,0.47555411118009205,0.4836802861975351,0.4920913621708737,0.49746464827052667
-3.2400482824860184,0.1849257499370107,0.34526602367693876,0.42990613495048413,0.46385536226409557,0.48070705193310315,0.49244531250668294,0.5005618950607218,0.5070102093598036,0.5127827596259624
-3.2392255175590283,0.18262133371872402,0.3414371256483953,0.4262706574693569,0.46333221971785,0.4840098453244983,0.4984342100920389,0.5074188714691555,0.5130633172866659,0.5194055223822542
-3.2384027526320383,0.1872913362780335,0.34969927107362064,0.43548054554955734,0.4697411296933717,0.484693379388267,0.4933181544855967,0.49987065248605456,0.5058342984783355,0.5120376985169588
-3.2375799877050486,0.18215026614240828,0.3421746908024419,0.43013386991473157,0.4686579600565118,0.4876243893224032,0.49961469409279635,0.5084991220193203,0.5152946756477383,0.5219883799798627
-3.236757222778059,0.18729971180946287,0.3523935377053232,0.44172124899676873,0.4773685556770002,0.489965563952461,0.493890152319711,0.4981863254542737,0.5067086862741095,0.5165250271036652
-3.235934457851069,0.1791276402200389,0.33675998280393205,0.42416038514232507,0.4654740856871305,0.4890581773045905,0.5037137006271581,0.5115382174179717,0.5176101076591098,0.525137035777856
-3.235111692924079,0.18297135972104714,0.34234820180698405,0.4282762859134344,0.4662049374914526,0.48675192680182133,0.5018170006091077,0.5142423576066714,0.5226599405518065,0.5267619005279844
-3.2342889279970892,0.189129917567889,0.3552876779745935,0.4465016022477242,0.48597063320322487,0.5038733675044784,0.5144163098580736,0.5228123148452327,0.529593910289956,0.5361538191966801
-3.2334661630700996,0.18388852829849828,0.34506946391163634,0.4336480184618787,0.47421816600499617,0.4955499761152389,0.508084564458064,0.5178220103138975,0.5295691898003899,0.5436608513169869
-3.2326433981431095,0.17956165398628998,0.33739045324103,0.4249549961657008,0.4661062913101095,0.49041605802668997,0.506186475761149,0.5148857888654591,0.5200095552824319,0.5255408873599887
-3.2318206332161195,0.18888418906612206,0.3527083107522944,0.4418147820454199,0.4828579012518289,0.5051734074994023,0.5189533373745298,0.5287938978934118,0.5365393077202305,0.5426520384730799
-3.2309978682891303,0.18311747896832764,0.3454877782790214,0.4353397994821625,0.4756577758794825,0.49659428131014877,0.5086098037006712,0.5178250586918941,0.5271716393585975,0.5364358870729232
-3.23017510336214,0.18546583753805207,0.3484518860476842,0.4383182078016252,0.4783541286664023,0.4992954107278666,0.5141348128259794,0.5271187797983872,0.5396711634988537,0.552583277538487
-3.22935233843515,0.1842524514513541,0.34305190602157526,0.4289407458433771,0.4696706705214939,0.4936878923268969,0.5098977238776364,0.5207614083232556,0.5282209905253358,0.5342064849726713
-3.22852957350816,0.18910063689505402,0.3546306647461275,0.4448208863442798,0.4845722303042858,0.5051778167276478,0.5175823261703069,0.5266153675814104,0.534905684034226,0.5414106123632091
-3.22770680858117,0.1867758139695453,0.35007280176028577,0.4397099332085901,0.48024569604024947,0.5008879135036243,0.5128500105773673,0.5221160888664214,0.5323540955069601,0.5450832408400096
-3.226884043654181,0.18524504505338432,0.34883390325413877,0.43985984518870125,0.4807990244215522,0.5023150273891331,0.5181701247981092,0.5315632449086873,0.5427466623617933,0.5522047992220368
-3.2260612787271907,0.18426841389693396,0.3484030900339817,0.44224448143940376,0.48788597114477605,0.5132506855356681,0.5277291015770605,0.5351683305194226,0.5406279198430776,0.5474787925031486
-3.2252385138002007,0.1853946493363772,0.346831477318476,0.43294298726866143,0.4702678855107333,0.49038728273858473,0.5036499566101361,0.513976611612316,0.5236790188648925,0.5333757012762512
-3.2244157488732106,0.18070059929045884,0.3410482325289864,0.43315650195673605,0.4786081107780658,0.5025481023985943,0.5148442409990814,0.5212362719654411,0.5259584808764647,0.5327282210421967
-3.2235929839462214,0.183063302019981,0.3431104713517631,0.43086388773754697,0.46849187796565345,0.4859171311177713,0.4976561601727081,0.5077795848912027,0.5161548440317287,0.525905414111979
-3.2227702190192313,0.18673199291329726,0.3520826845279073,0.44307443130742885,0.4812918532146448,0.49915604413886516,0.5100494787695566,0.5182205536735403,0.5258201742968268,0.5337898914103003
-3.2219474540922413,0.1860166093347134,0.3494965228592722,0.4398633087847357,0.48147505830139437,0.5041705206167164,0.5179790970390712,0.5246891053909853,0.5273784745021155,0.5303487235463685
-3.221124689165251,0.18284567010887764,0.34487374917128727,0.4356475710982407,0.47724489213517624,0.49868418434384887,0.5114676013622331,0.5192206491906838,0.5261017456428485,0.5348357685248349
-3.220301924238262,0.18617599576451913,0.350299091983511,0.44110505365712976,0.4831466340530041,0.5047845560317076,0.5169128129667645,0.5236081832899427,0.5265285280080847,0.52957004200928
-3.219479159311272,0.18303539085071163,0.34247362817676047,0.4279057941745716,0.4653279217994751,0.485127129315253,0.49713927478323533,0.5054877037682697,0.5133085717162067,0.5203573338746741
-3.218656394384282,0.18606877369722452,0.3503599570754065,0.43960367072488965,0.4740896977607449,0.48407071043149846,0.4866108532014006,0.4913120633445616,0.5018461015311406,0.5164614911923336
-3.2178336294572922,0.18075802859979623,0.33955407433834794,0.42646889588721815,0.46570368806850715,0.48654897184105345,0.4994766959357846,0.5100248023746625,0.5214239986468497,0.5330577321519588
-3.2170108645303026,0.18119270207026225,0.34119004379259815,0.43016843084466194,0.4703896836872765,0.4919145680791,0.5062756356927577,0.5182403203791779,0.5310813700870596,0.5441947280982213
-3.2161880996033125,0.18584995797974743,0.3471995384732009,0.43291263565771876,0.4694335137475985,0.4897038798019863,0.5053207591378859,0.5180210206746175,0.5297469941566423,0.5403816374693642
-3.2153653346763225,0.18085879966776747,0.33916304776640693,0.4256935415163259,0.46447116923925535,0.48536898335574064,0.49940263347076586,0.512314120416428,0.5270269264741042,0.5420780255381148
-3.214542569749333,0.18436520858508798,0.34740937447101267,0.4389626619063626,0.4827092981258325,0.5063777251716549,0.5182766683882034,0.5239887545339289,0.5307827901614165,0.5414982196201966
-3.213719804822343,0.18631909829524337,0.3509313910516166,0.4405371999209973,0.4788045508868989,0.4962470894332787,0.5050477464113512,0.5122911823949224,0.5217214409377507,0.533055250200991
-3.212897039895353,0.1853513602292762,0.3471754207881737,0.4346216824374977,0.4742990169297202,0.4964325980436644,0.5102855651920076,0.5195782888792655,0.5262963677325913,0.5327700044758497
-3.212074274968363,0.18193543450636354,0.34528530964323473,0.43832953061574875,0.4810195854469033,0.5018299550971363,0.5133499683211787,0.5214549130834656,0.5294912756372048,0.5370294135050874
-3.2112515100413734,0.1841169110647342,0.3428049283813141,0.4275911445784446,0.4659729023984186,0.48820183512888454,0.504190228354414,0.5167662564703047,0.5296166414263712,0.5437687373531288
-3.210428745114384,0.1810612871994228,0.339722991018519,0.427690895498543,0.4689933937517222,0.4918713999389491,0.5072210891138891,0.5203634363428578,0.5328863304519592,0.5430600364267734
-3.2096059801873937,0.18696885698275548,0.34988980925232815,0.43753300341935925,0.4771875704745844,0.5013735151652932,0.5208379181732664,0.5372548474183916,0.5497033602126247,0.5584057336946596
-3.208783215260404,0.1858165636895803,0.3478833233271028,0.43630478162333264,0.47523665122388753,0.49553867108124944,0.5091948436000306,0.520769142588345,0.5326716204190468,0.5449274254127969
-3.207960450333414,0.1866722434760698,0.3521586605089701,0.44403071885168455,0.4858023154158759,0.5069451526103466,0.5180195936589098,0.5249654050058508,0.5321476824003901,0.5406691243921747
-3.207137685406424,0.1840587930309476,0.34912222719879105,0.44258527187466556,0.48478639271543356,0.5057292980880527,0.5173015658962429,0.5252597062915195,0.5349073450645793,0.5474087123667679
-3.2063149204794343,0.18637479374579657,0.35435169399406463,0.4536869934940344,0.5040108690498155,0.5301803098167472,0.5419556412053801,0.5458562764420152,0.5461983535762978,0.5455499453252399
-3.2054921555524447,0.1931065567948203,0.3668481321780331,0.4655212844476843,0.5106159189872731,0.5316326402123517,0.5412820178866743,0.5455015766304564,0.5476637429169456,0.5484244435585759
-3.2046693906254546,0.18801596942493998,0.3544241045812771,0.4470756786630395,0.48890895934938944,0.5094331918499143,0.5196449468739331,0.5240474488807934,0.5273992863928699,0.5339565634288385
-3.2038466256984646,0.18462177306749983,0.3483249175600376,0.439189771350799,0.4789791492966054,0.4976053122015487,0.5091148547750053,0.5202324075402432,0.5328152918219744,0.5461140520277212
-3.2030238607714754,0.18078858580729962,0.3419149153870812,0.43421697772254236,0.4794675186474773,0.5042508022026982,0.5186163477064784,0.5283152869278112,0.5362130472690996,0.5431994574843408
-3.2022010958444853,0.17951488125273077,0.3374980807685739,0.42454118147055453,0.46320967266039936,0.48398163228651286,0.4989096486304961,0.5105279840876378,0.521435236698229,0.533388749709663
-3.2013783309174952,0.1785625002279503,0.3338696965508708,0.41635468198245323,0.45179187989030434,0.47194466759838233,0.4896252768441013,0.5083691998595801,0.5274712972054104,0.5456877323496669
-3.200555565990505,0.1828217038334759,0.34176635455025034,0.42662866986474535,0.46301989782187797,0.4824497927296377,0.49662213534834354,0.508607975409627,0.5192945837676499,0.5301493410783684
-3.199732801063516,0.18166203805056275,0.34326467885637035,0.4346427178371337,0.4774004923467146,0.5000789471488462,0.5136126238268733,0.5228634520192215,0.5312826437129514,0.5382017465483667
-3.198910036136526,0.18781765639791664,0.35251850376923927,0.4423247611286874,0.48267712875289054,0.5047659362318584,0.5183580051364368,0.527369359498073,0.5365840625646906,0.5462777914559314
-3.198087271209536,0.18376842920290215,0.34342462023886894,0.4281944135195971,0.46516817402571914,0.48726089747416385,0.5049969761488924,0.5206952870554526,0.5353372198510802,0.5472528591655023
-3.1972645062825458,0.18886122040381337,0.35734715426167324,0.45203440580494014,0.49415052107561014,0.513385756398054,0.5217771765781126,0.5248335837040582,0.5267942671197606,0.5300011275568343
-3.1964417413555566,0.1857082230753597,0.34937216927192677,0.4386819018098732,0.4770092249288836,0.49554624832403654,0.5066977351752755,0.5145870115246077,0.5223558112792065,0.5340761973314052
-3.1956189764285665,0.1848826683169043,0.34656088265369217,0.4351226621522642,0.4748197273285126,0.49354186002823497,0.5022147358788873,0.5069785555488843,0.5128466628498097,0.5196792862281832
-3.1947962115015764,0.18718875464001822,0.3543858700300817,0.44946580991177765,0.4924341078419391,0.5102907792169954,0.5147564508152725,0.514373913613316,0.5163130573082588,0.5239834464315712
-3.1939734465745864,0.18910381322045874,0.34924403495531314,0.4310036855733876,0.4650334435688682,0.4844704487213344,0.5010498112277701,0.516856843787855,0.5303017254084611,0.5403048520247336
-3.193150681647597,0.18320969199205892,0.34109469715196117,0.4276734041812722,0.4692507699608878,0.49382910914677475,0.5111611943576126,0.5229934801312616,0.5319293910137043,0.5413389407845378
-3.192327916720607,0.18259964592992203,0.34086077183655417,0.42611260180109356,0.4648294048790196,0.4864596167455113,0.5003510285607818,0.510141726836105,0.5185952187401376,0.5276506848634861
-3.191505151793617,0.18781577290933896,0.3493775057844459,0.43480355068892584,0.47006291575222453,0.48431522189602016,0.48974350812696454,0.4952824235297816,0.5036154945728796,0.5121104301626676
-3.190682386866627,0.19054657391494953,0.35647561841142256,0.4440959697845356,0.47922596486524743,0.4949896763378763,0.5026989483538488,0.5064272120820444,0.5074353835278791,0.5082405917221251
-3.189859621939638,0.1808308240966998,0.3355568760942861,0.4145552132787111,0.4438367838868026,0.4564005558702344,0.46602843256897797,0.4772519788489738,0.48950474924527443,0.5006891643905899
-3.1890368570126477,0.17849366202639932,0.33211167700220356,0.41012971966112033,0.4379859940848258,0.44781633942987725,0.45080193259913603,0.45237799501446574,0.4595722381008477,0.47413203452888963
-3.1882140920856576,0.18230875605591132,0.34199552621128093,0.4282220669787709,0.46544027814089517,0.4849002613917472,0.4954578901029608,0.5003999297830887,0.505547461505647,0.5130793345483433
-3.1873913271586676,0.1835409590364426,0.345908855286342,0.43392160448667433,0.4685905508983846,0.48203382522240956,0.48938543262653544,0.4986825564379619,0.5117215859070389,0.5259583712215234
-3.186568562231678,0.17837803388837914,0.3357333602557629,0.4237313637648139,0.46496258056971373,0.48811095097624246,0.5034759714906708,0.5127674575902966,0.5185765961760744,0.5261613345407268
-3.1857457973046883,0.18557274726257192,0.3491815658856838,0.43829351135251654,0.4755060114197701,0.492732214447507,0.5052652982910278,0.516824439780504,0.5255675560906601,0.533175677790791
-3.1849230323776982,0.18535338974739798,0.34983674385270946,0.43920109036333854,0.47458322324968044,0.4881256579028069,0.49539062694788827,0.5026462152726826,0.5105364757104306,0.5177138174306729
-3.184100267450708,0.1866339314876613,0.3466071170876927,0.4295697360536142,0.4636910726352639,0.480326896357773,0.4903406918171844,0.499126163668696,0.5103070988051702,0.521999913845828
-3.1832775025237185,0.18798462703465968,0.3509734599419692,0.43774498538815587,0.4717222090843341,0.4843724865532872,0.49132598801168015,0.49974858431797653,0.5124381033626296,0.5283171866584819
-3.182454737596729,0.17954590017808295,0.3427336770702157,0.43892403782522127,0.4861840596151821,0.5102897949331043,0.5211330322196748,0.524054298670219,0.5235917202590622,0.5254474208721823
-3.181631972669739,0.19033675216494997,0.3579330766356694,0.4540741614804838,0.5004076173434309,0.5221521254221786,0.5320287969896751,0.5379741390865065,0.5421150372822294,0.5440675131534578
-3.1808092077427492,0.17478899192031191,0.3312599025127687,0.41988594353925957,0.4607508062248099,0.48206636178471796,0.4949622796891568,0.5041070651741986,0.5127445725583836,0.5209378971492069
-3.179986442815759,0.1870314002180519,0.34913839942085156,0.43365331921570915,0.4668182138079717,0.4832400523241923,0.49635336699869387,0.5058900238946513,0.511460727636577,0.5158083930178932
-3.1791636778887695,0.18811880888270083,0.35890175239157707,0.4586471506751873,0.5038980554231237,0.5229699697429833,0.5334446814279346,0.5419583327215322,0.5466581958556409,0.5478630217851395
-3.1783409129617795,0.18883187685430894,0.35255625173733907,0.4386405958718832,0.474551473381717,0.49342792405360264,0.5057231428688951,0.514315022824129,0.5194542999439787,0.5234828363617174
-3.17751814803479,0.18547890900700534,0.3446522260349734,0.4310858905404369,0.4700473388584376,0.4893499143036948,0.5019355195543099,0.5140856463787126,0.5248997918139883,0.5327307321440958
-3.1766953831077998,0.17936223742457474,0.33585433088372785,0.4213426347502794,0.4607062044833387,0.4834224018318611,0.49817250442457184,0.5083273775278291,0.516182766507962,0.5236266837901195
-3.17587261818081,0.1877866111550421,0.3511999217255951,0.4404148715917238,0.48097266765011837,0.500473175663343,0.5090670339774472,0.5144450314812504,0.5196583134947308,0.5236992576487068
-3.1750498532538205,0.18528080325520854,0.35159049171907797,0.4458159744887916,0.4881807772413386,0.5073765002894002,0.5174583030365562,0.5254025199454863,0.5334993758586453,0.5422115037519135
-3.1742270883268304,0.1835611912004439,0.3453372598462698,0.4381588330688056,0.48640823008634476,0.5137633951542693,0.5292110575883072,0.5380145747464655,0.5417359862432118,0.5411465595062812
-3.1734043233998404,0.18009454280029696,0.3376879358504003,0.42533059926416544,0.46484064797545765,0.48465557855065544,0.4965739945741365,0.5039267114756643,0.508345217086975,0.5086504640655919
-3.1725815584728507,0.1837842785402695,0.3417579141669187,0.42248328065987395,0.45277236317319874,0.4652936617822551,0.47130472311117977,0.47391030384077726,0.4781378777123388,0.48604440104763696
-3.171758793545861,0.19372361209557717,0.36741901401843546,0.4589373851185376,0.49110110202704094,0.501482409308237,0.5062252420612701,0.5089465037955381,0.5095994726797741,0.510023853076913
-3.170936028618871,0.1822541326951787,0.3440315327958561,0.4360036947418549,0.4787724815897219,0.49835038753641375,0.504278617729707,0.5028525506394541,0.5021225092282153,0.5096045746019316
-3.170113263691881,0.18641172674694717,0.347962170145682,0.43788972417968336,0.48047904784873363,0.5028948071816843,0.5161156623501452,0.5259835643293835,0.532457093087419,0.5351520011498815
-3.169290498764891,0.1849448422813154,0.3515836813995113,0.44326499790803237,0.4827711923556975,0.5022795128341888,0.5122093078234363,0.5185536536499877,0.5257962137827281,0.532657914713249
-3.1684677338379017,0.1712041724263424,0.32716365119221125,0.41927439283169565,0.46028757425215683,0.4727972067646697,0.4738204270895922,0.47557342207020936,0.48012984552418403,0.487060043798381
-3.1676449689109116,0.18484898675470296,0.34623400998177056,0.4343746746127482,0.47376313027476225,0.4912140960261524,0.4961658618129812,0.49350418370888716,0.4878965563827965,0.48579430009080127
-3.1668222039839216,0.1890074404559219,0.355056655737582,0.44183286355641044,0.4734172808289794,0.4844871754365439,0.4890580587301929,0.4931652590421983,0.5004288349857107,0.5074634030802465
-3.1659994390569315,0.17272932268289526,0.3316463267168663,0.42616784980487116,0.4701989118645967,0.4877789345498229,0.4927084000578541,0.49395946326966667,0.498070780657232,0.5046566306924065
-3.1651766741299423,0.17439067795526486,0.32058193901593934,0.39164715258749466,0.4186881098514399,0.4391392031739272,0.4619641340245636,0.48234014569929007,0.5017741283089727,0.5216793566063569
