energy (micro) eV,q=0.3,q=0.5,q=0.7,q=0.9,q=1.1,q=1.3,q=1.5,q=1.7,q=1.9
-119.6,6.488229371197234e-05,0.00010284829944606571,0.00013687093239507918,0.00017165235585693238,0.0001826240256440882,0.00022535084479781696,0.00026297435310784973,0.0003082009383084662,0.0003808702997714456
-118.8,6.693644960081334e-05,0.00010948922391085701,0.0001371304288954692,0.00016643564910999675,0.00019688154852277805,0.00022370037504114402,0.0002519918001895263,0.00030614225631017347,0.0003704600879403519
-118.0,6.914552189366486e-05,0.00010964678319409211,0.00015327880636808457,0.00017805610640630022,0.0001925371270933485,0.00023550383415319815,0.00027117989462452737,0.0003130905484708602,0.0003855352677910011
-117.2,7.271348634149707e-05,0.00012577905656726166,0.00014689594947103562,0.000179677198314745,0.00020867579700617082,0.00024741077884552805,0.0002676227275878312,0.00031601277245902194,0.0003822147762017105
-116.4,6.73966850476202e-05,0.00011244546969432639,0.00015435779257258462,0.00017546150767224416,0.00020132841920343222,0.00023978706608929554,0.00026761629219033625,0.0003117004567908179,0.0003756091088633153
-115.6,6.881606143260729e-05,0.00012064154342238721,0.00014414245723937588,0.0001676990229960823,0.00019254865464819984,0.00023874789656143586,0.0002677602544513121,0.0003057868987582444,0.00037206972655859876
-114.8,6.159760252363756e-05,0.00011792116352106103,0.0001344114804928882,0.00016016023171328786,0.0001922203395993485,0.0002329321490650767,0.00025783558311984737,0.00030341933041153106,0.00036857315864665974
-114.0,6.88487175249174e-05,0.00011222969047572325,0.0001344365914406608,0.0001550765726393148,0.00019118255647447056,0.0002298592612635398,0.00026679241727547114,0.0003119133040706728,0.00037776851967877826
-113.2,6.407933097739841e-05,0.00011594603158936348,0.0001325174132919029,0.00015792755986263933,0.0001946592820979371,0.00023874147445966264,0.0002707805165394515,0.00031483759175032435,0.0003868398585003645
-112.4,6.720368407000604e-05,0.00010664315322313492,0.0001357001010717766,0.0001613284118418905,0.0002020197219628876,0.00023529122784766084,0.00027497113347193326,0.0003259011342988511,0.00039385268493702033
-111.6,6.847286778975998e-05,0.00010885597908027173,0.00013524449879010817,0.00016549831944291259,0.00020077548036712852,0.00024593415495094347,0.00028183487326133397,0.0003301439479022731,0.0004020012509285764
-110.8,6.694778282269936e-05,0.0001099359780667466,0.0001409753537895074,0.0001691869411367283,0.00020299937142403783,0.00025046154772758226,0.00028663476504719814,0.0003334887158181183,0.00040669539301197994
-110.0,7.395703631736395e-05,0.00010119316532037304,0.00013737597521432,0.00016524653169980338,0.0002045079921472671,0.00025212373357647044,0.0002854858665441941,0.00033254332657310914,0.0004077782661174105
