time_min,saxs_index,dls_index,sim_frame_index,sim_frame,saxs_distance,dls_distance,combined
10.0,0,1,0,0,0.014313496248662244,0.7188233274812179,0.014313496248662244
20.0,1,3,11,11,0.009983355910006845,0.36355886326215076,0.009983355910006845
30.0,2,5,12,12,0.007940687424011267,0.4542864072593241,0.007940687424011267
40.0,3,7,13,13,0.006387657235127488,0.3705344910973867,0.006387657235127488
50.0,4,9,15,15,0.006469235570806752,0.5203246058672131,0.006469235570806752
60.0,5,11,16,16,0.00788868590940201,0.8293843175379656,0.00788868590940201
70.0,6,13,17,17,0.0036997045474394807,0.8397736910428728,0.0036997045474394807
80.0,7,15,18,18,0.006612152916735428,0.814010159727306,0.006612152916735428
90.0,8,17,20,20,0.008714687131481798,0.9116737089456484,0.008714687131481798
