time_min,saxs_index,dls_index,sim_frame_index,sim_frame,saxs_distance,dls_distance,combined
10.0,0,1,0,0,0.01454180603819083,0.7188233274812179,0.01454180603819083
20.0,1,3,8,8,0.010760034589851721,0.39393338276666184,0.010760034589851721
30.0,2,5,9,9,0.008358869930954471,0.43692278877291924,0.008358869930954471
40.0,3,7,10,10,0.006381657972747121,0.3709228736013447,0.006381657972747121
50.0,4,9,13,13,0.005797541281718039,0.4394352885440552,0.005797541281718039
60.0,5,11,14,14,0.0048733984560321375,0.8269983209982117,0.0048733984560321375
70.0,6,13,15,15,0.006089242136536515,0.8705723001388664,0.006089242136536515
80.0,7,15,17,17,0.00736323165143249,0.8403573311759909,0.00736323165143249
90.0,8,17,18,18,0.007383775161893715,0.8977008241321089,0.007383775161893715
