time_min,saxs_index,dls_index,sim_frame_index,sim_frame,saxs_distance,dls_distance,combined
10.0,0,1,0,0,0.014460987903253524,0.7188233274812179,0.014460987903253524
20.0,1,3,9,9,0.01093117692810868,0.34884186940714423,0.01093117692810868
30.0,2,5,10,10,0.00833259024230809,0.45934310783125476,0.00833259024230809
40.0,3,7,11,11,0.006469069453611752,0.4369877784924846,0.006469069453611752
50.0,4,9,12,12,0.005904920528244991,0.5394660370514167,0.005904920528244991
60.0,5,11,13,13,0.0049763072319889455,0.836397544638047,0.0049763072319889455
70.0,6,13,14,14,0.0036340978856728317,0.8784017892833158,0.0036340978856728317
80.0,7,15,15,15,0.005842229423902842,0.7621568358464186,0.005842229423902842
90.0,8,17,19,19,0.008212149032081869,0.9331195134018568,0.008212149032081869
