time_min,saxs_index,dls_index,sim_frame_index,sim_frame,saxs_distance,dls_distance,combined
10.0,0,1,0,0,0.014381716716854542,0.7188233274812179,0.014381716716854542
20.0,1,3,1,1,0.013034996794181481,0.3323538821076079,0.013034996794181481
30.0,2,5,6,6,0.01126298440170877,0.4449368735722331,0.01126298440170877
40.0,3,7,7,7,0.008538323614457402,0.42572340874128095,0.008538323614457402
50.0,4,9,8,8,0.007564238329367678,0.44844490323816333,0.007564238329367678
60.0,5,11,9,9,0.007165803798469694,0.7992476146617965,0.007165803798469694
70.0,6,13,10,10,0.008439595456525707,0.7515775046010144,0.008439595456525707
80.0,7,15,11,11,0.009302654457462946,0.7356691255683416,0.009302654457462946
90.0,8,17,15,15,0.01333384530973651,0.894048165972575,0.01333384530973651
