energy (micro) eV,q=0.3,q=0.5,q=0.7,q=0.9,q=1.1,q=1.3,q=1.5,q=1.7,q=1.9
-119.6,0.3317002081931785,0.41841226978083584,0.5347221759655442,0.5822631942945814,0.5544368757284104,0.598917385965884,0.6549995797904411,0.722415303941472,0.8791140191693125
-118.8,0.3577877062426699,0.47833750688188004,0.5093673764018027,0.5859089755560994,0.5621002993197468,0.6225275598050949,0.6495858029442576,0.744481997770092,0.9083687408696998
-118.0,0.3820446551075314,0.5258455858363251,0.5224727051371459,0.568549721522816,0.5649057109253994,0.6395152484275115,0.6364804529961035,0.7545285160120713,0.9289809358431005
-117.2,0.3675236119030206,0.4997218909983668,0.5754437630063561,0.5477227049175813,0.5479162524506936,0.6500261227824538,0.6481413772930941,0.7227641515229103,0.9050448517837167
-116.4,0.35008258492304684,0.505146553494235,0.5391974946130419,0.5434956673669241,0.5638295014245785,0.6732116770210824,0.6478027004093311,0.7055672486167367,0.8622972323668202
-115.6,0.3481228297394235,0.5226887177812722,0.5004227591569964,0.5268793462573701,0.5682462726761625,0.6579885815049673,0.638718475849795,0.71893529608758,0.8395885196070612
-114.8,0.3399074872886427,0.5485838225273738,0.5210598804799713,0.5130823580319325,0.5285676264801838,0.6444730921018831,0.6623058201334563,0.7224062823544914,0.8670080317848499
-114.0,0.3386735977228871,0.5553537668690942,0.5101732597955954,0.5082847220295654,0.5560859770889945,0.648454510977289,0.6590942823163659,0.7167445429811232,0.890818940174296
-113.2,0.37010327006736,0.5170505080641821,0.491152364531062,0.5036211164724713,0.6163221638384292,0.643080953165008,0.6483895611951023,0.7241320680600359,0.8848245353633959
-112.4,0.36758537494930704,0.5035581123743342,0.5083779440152908,0.513470837381849,0.6088166864616316,0.6355342466690169,0.6570680517224528,0.7224538381017105,0.8690671044726843
-111.6,0.34688909052914213,0.48794189929183623,0.5122349816858722,0.5248660535988309,0.5602162002665001,0.6187907719511715,0.6472453445130893,0.7074898795317083,0.8595171670721781
