time_min,saxs_index,dls_index,sim_frame_index,sim_frame,saxs_distance,dls_distance,combined
10.0,0,1,0,0,0.014399536930193975,0.7188233274812179,0.014399536930193975
20.0,1,3,1,1,0.01244681774678007,0.3480384926270338,0.01244681774678007
30.0,2,5,7,7,0.010607204770315596,0.4108452339087202,0.010607204770315596
40.0,3,7,8,8,0.007835614731020317,0.42892309980524734,0.007835614731020317
50.0,4,9,9,9,0.006125316598766987,0.4459080370627704,0.006125316598766987
60.0,5,11,10,10,0.007493583314447798,0.8179236481211216,0.007493583314447798
70.0,6,13,11,11,0.007197551241557714,0.7782865810877381,0.007197551241557714
80.0,7,15,12,12,0.00750408154022096,0.7476610722953291,0.00750408154022096
90.0,8,17,13,13,0.010648644813101156,0.8367407472670128,0.010648644813101156
