energy (micro) eV,q=0.3,q=0.5,q=0.7,q=0.9,q=1.1,q=1.3,q=1.5,q=1.7,q=1.9
-119.6,0.38302439887252016,0.5565087412911546,0.7677333107065508,0.9417904511206138,1.067618006596249,1.2475192125131387,1.396724240643393,1.5503160365096529,1.7316844577535393
-118.8,0.4059226723272374,0.6005598811280444,0.7442048065547355,0.9282146687058924,1.0516026218549732,1.2293201207064695,1.3664468587369007,1.525266700358622,1.7110049074263984
-118.0,0.4267658389066953,0.633352271713798,0.738349616230427,0.8891856602034163,1.013144719125883,1.1823635652682316,1.3012996107721846,1.4635236769202726,1.6566763248549679
-117.2,0.41391643834130776,0.6127791414997583,0.7651502131894709,0.8595393469166956,0.9785568030700339,1.1450118256108013,1.249690259211197,1.397553510278445,1.590989493150172
-116.4,0.4003099862744996,0.6219467096829774,0.7463453527731955,0.8563169551278663,0.9769587580119796,1.1334866988587389,1.2169622804003064,1.3486131601902116,1.5290458647598837
-115.6,0.40108246985897367,0.6429619262906636,0.7292527023304736,0.8548636952870172,0.9813242471258988,1.1225089178887415,1.1949684485447916,1.3151627552682794,1.478737974802139
-114.8,0.39537906276832563,0.6690170794099521,0.749776029227518,0.8576668186018122,0.9781776231316353,1.1235199176304842,1.1958758503465174,1.2986536328126372,1.454134515506113
-114.0,0.3962267888010334,0.6795444337813334,0.7539586629577592,0.8735524023226826,1.0151374937726743,1.151828286168435,1.2209103078657235,1.3138648003560887,1.4610261929220103
-113.2,0.42711619262982303,0.6545895851402449,0.7543016631954933,0.8934291121989133,1.0690587558092055,1.188244760200279,1.2611276608404147,1.352988033151552,1.487010470644387
-112.4,0.4250661026315586,0.6421755139381159,0.7654150570347406,0.9012862711801134,1.072434027944373,1.1983779902922387,1.2813859062294062,1.3727960415804845,1.5029549906113682
-111.6,0.4021857307725826,0.6175784343186399,0.7464870501562808,0.877485926720786,1.020717747953506,1.1627823942859128,1.252564033212394,1.3505643640849603,1.4918086744273154
-110.8,0.41530327707476256,0.5885517710697683,0.6985942484844107,0.8279144764669545,0.9580094996701544,1.1146841349201675,1.1993216815476746,1.3078903710207053,1.4688063424365627
-110.0,0.4336430773069709,0.5622384251295087,0.674934146828708,0.7812458867595126,0.9229194066844216,1.080284554729699,1.1577297279584364,1.2748258291057504,1.4543289437064066
-109.2,0.41622212823683535,0.5317627380420843,0.6783556386730898,0.7684645346301988,0.9111557515117942,1.0485729728064888,1.1316526654284464,1.2610687320112148,1.450675020549284
-108.4,0.39077154449352236,0.5216214589489111,0.6872455151954232,0.7779515039752312,0.906379074147663,1.02291167812432,1.1170539458019868,1.257351631424626,1.4524103974590736
-107.6,0.3921084356281201,0.5444256961667192,0.679199877402516,0.7720854501311751,0.9192367872363357,1.0148965020534921,1.1201196943509562,1.2619886922354204,1.4604799802431887
-106.8,0.3958928962839302,0.5822390350235824,0.6738752144530116,0.7733840341615844,0.9351387838179427,1.022170026104091,1.135267299850798,1.2772534114816099,1.4739660150335612
-106.0,0.3953407898032265,0.5710553591083588,0.6952951078569092,0.7943222738417082,0.9393136939707962,1.0452790196406327,1.1513061643015792,1.2875247347819878,1.4848230608380462
-105.2,0.3844274941829061,0.5705555194834895,0.6969580323377044,0.8099894626644135,0.9484218601086428,1.069131441595521,1.1637949623264143,1.2874215544047865,1.485728976648205
-104.4,0.36242306061386065,0.6116864983810002,0.6800047159939913,0.8245677174698605,0.9490148556306315,1.0787481288720948,1.168957481934632,1.2876396563810637,1.4785981787043203
-103.6,0.3540939500290443,0.6122295181861319,0.6709915857353455,0.8370625600795273,0.9428528481106982,1.0884683607705465,1.172742136135746,1.2927489524096416,1.4751321254236576
-102.8,0.37286396438284264,0.6005921186161124,0.6698123005458881,0.8250007514158628,0.9619884367619417,1.1001783261256062,1.184658318576623,1.3023272164766229,1.4828596484792513
-102.0,0.389524744271101,0.6107069303968631,0.6825862270593548,0.8043619338296504,0.9852181846918016,1.1071159186159805,1.2012865191878699,1.3112390675572319,1.4973180385687728
